id,instrument,family,x,y,pitch,dynamic,spectral_complexity,spectral_center
piccolo flute.m21.E6.E4.Fgp624,piccolo flute,flutes,8.956635,9.4703245,124,---,0.0017,1360.9
alto flute.m21.Gb6.G3.Foa945,alto flute,flutes,8.946105,8.958506,31,---,0.009,1402.6
flute.m18.v72-2.Faf1284,flute,flutes,9.3234,8.243425,69,---,0.0046,1671.2
flute.m10.Gb4.mp.Faf125,flute,flutes,2.4538832,2.3669436,30,mp,0.0044,401.5
alto flute.m17.v73-1.Foa1670,alto flute,flutes,8.709472,14.84771,44,---,0.002,478.6
contrabass flute.m16.v137-2.Frc1335,contrabass flute,flutes,8.161318,11.955769,268,---,0.0147,934.0
flute.m23.A5.mf.Faf319,flute,flutes,7.544197,1.4843774,15,mf,0.0034,931.3
flute.m19.Eb5.fff.Faf27,flute,flutes,11.118017,-6.6004705,21,fff,0.0093,930.3
contrabass flute.m16.v30-1.Frc1013,contrabass flute,flutes,8.837885,15.44563,200,---,0.0039,364.4
piccolo flute.m11.E5.p3.p.Fgp715,piccolo flute,flutes,13.026564,1.4120082,14,p,0.0015,2317.2
flute.m23.Eb4.ppp.Faf300,flute,flutes,13.431438,12.539785,33,ppp,0.0054,343.4
contrabass flute.m5.Db3.ppp.Frc249,contrabass flute,flutes,13.4579525,11.005623,12,ppp,0.0154,404.0
contrabass flute.m16.v125-1.Frc1298,contrabass flute,flutes,8.907898,15.445009,304,---,0.0017,329.8
flute.m20.C4.fff.Faf727,flute,flutes,13.27477,-5.135664,15,fff,0.0635,1475.7
contrabass flute.m13.C3.v6.ppp.Frc809,contrabass flute,flutes,12.568775,13.356412,12,ppp,0.0166,281.5
piccolo flute.m11.Gb5.p4.p.Fgp735,piccolo flute,flutes,13.938808,1.1365541,1,p,0.0068,2961.3
bass flute.m1.Gb3.fff.Fgb179,bass flute,flutes,14.176453,-4.9945173,6,fff,0.0711,1961.1
flute.m3.B3.ppp.Faf204,flute,flutes,13.218085,10.600193,13,ppp,0.0303,513.2
flute.m18.v60-1.Faf1247,flute,flutes,9.368356,14.351849,104,---,0.0007,589.7
alto flute.m21.D5.Db3.Foa855,alto flute,flutes,7.5785155,13.907397,389,---,0.0139,628.0
contrabass flute.m25.Db3.p5.Frc323,contrabass flute,flutes,13.374902,11.282251,66,---,0.0191,465.9
alto flute.m17.v93-1.Foa1730,alto flute,flutes,8.617436,14.981114,9,---,0.0044,470.1
contrabass flute.m16.v58-3.Frc1099,contrabass flute,flutes,8.819715,13.31627,110,---,0.012,793.6
bass flute.m1.Eb3.fff.Fgb176,bass flute,flutes,14.211472,-4.989809,9,fff,0.0689,2023.8
bass flute.m13.Gb3.v7.mf.Fgb813,bass flute,flutes,4.936353,2.5580015,11,mf,0.0222,313.2
bass flute.m0.C3.mf.Fgb157,bass flute,flutes,6.771148,3.9431357,12,mf,0.0252,782.7
piccolo flute.m11.E5.p2.p.Fgp713,piccolo flute,flutes,8.890577,2.169048,25,p,0.0007,1300.4
alto flute.m6.Bb4.mf.Foa289,alto flute,flutes,6.493772,2.5973015,0,mf,0.0376,685.0
bass flute.m17.A5.ppp.Fgb44,bass flute,flutes,10.180601,12.183454,3,ppp,0.0007,897.6
contrabass flute.m6.E3.mf.Frc765,contrabass flute,flutes,4.881185,1.7926613,27,mf,0.0066,408.5
alto flute.m26.G3.v6.Foa419,alto flute,flutes,11.144071,10.428413,53,---,0.0134,1091.4
alto flute.m15.v6.fff.Foa1447,alto flute,flutes,13.044508,-7.840376,2,fff,0.1527,671.2
alto flute.m10.G5.fff.Foa87,alto flute,flutes,11.159694,-7.420176,12,fff,0.0061,744.7
contrabass flute.m10.Db3.p2.f.Frc695,contrabass flute,flutes,4.688116,1.6187953,66,f,0.0034,363.1
bass flute.m16.v21-2.Fgb987,bass flute,flutes,7.6243343,11.771698,280,---,0.0056,884.9
bass flute.m14.v8.fff.Fgb925,bass flute,flutes,11.607452,-8.5872,0,fff,0.0877,595.4
flute.m22.Eb4.E4.Faf700,flute,flutes,7.6340857,15.716525,462,---,0.0083,387.3
flute.m23.A6.fff.Faf332,flute,flutes,13.363296,-3.8050556,3,fff,0.0037,1762.0
contrabass flute.m16.v83-2.Frc1173,contrabass flute,flutes,7.548811,13.06023,36,---,0.001,763.6
contrabass flute.m16.v142-2.Frc1350,contrabass flute,flutes,7.425931,13.084674,254,---,0.0068,706.0
contrabass flute.m8.G5.fff.Frc155,contrabass flute,flutes,11.157913,-7.282593,0,fff,0.0149,764.1
flute.m19.C5.fff.Faf23,flute,flutes,11.092055,-6.636471,24,fff,0.0017,940.8
flute.m17.v7.fff.Faf1036,flute,flutes,12.471864,-8.567926,5,fff,0.0303,514.9
bass flute.m8.C6.fff.Fgb155,bass flute,flutes,11.373143,-6.899902,0,fff,0.011,909.9
flute.m11.B3.fff.Faf59,flute,flutes,11.252676,-9.2956705,37,fff,0.0059,345.3
guitar.m207.Ab4.p.Lig1326,guitar,guitars,11.5641365,4.1682444,0,p,0.0159,1413.1
guitar.m51.B3.fff.Lig1792,guitar,guitars,10.682826,-9.047214,0,fff,0.0081,349.5
guitar.m113.E2.p6.p.Lig690,guitar,guitars,3.1689742,3.679455,2,p,0.0044,513.7
guitar.m130.B3.fff.Lig107,guitar,guitars,9.316492,-6.8878675,12,fff,0.0071,327.4
guitar.m247.A2.fff.Lig395,guitar,guitars,8.698366,-5.4085445,16,fff,0.0235,303.2
guitar.m204.D5.p.Lig1360,guitar,guitars,7.8516965,3.8477848,1,p,0.0051,1093.3
guitar.m270.D3.ppp.Lig904,guitar,guitars,13.751458,13.606183,13,ppp,0.0105,328.7
guitar.m133.Ab3.fff.Lig27,guitar,guitars,9.635244,-8.463764,3,fff,0.0112,316.8
guitar.m273.mf.Lig1715,guitar,guitars,4.8624234,1.5102588,0,mf,0.0342,362.6
guitar.m132.Db3.fff.Lig43,guitar,guitars,9.199716,-6.485625,15,fff,0.0051,427.3
guitar.m220.mf.Lig1076,guitar,guitars,5.427723,0.013087669,0,mf,0.0159,372.5
guitar.m156.G3.p.Lig1098,guitar,guitars,2.9835093,2.3312702,3,p,0.0059,256.7
guitar.m205.E4.p.Lig1346,guitar,guitars,13.333224,3.4064338,2,p,0.0281,2340.4
guitar.m196.G3.fff.Lig2014,guitar,guitars,10.225617,-9.494954,0,fff,0.0086,319.1
guitar.m144.G3.mf.Lig2145,guitar,guitars,7.7884808,2.671328,0,mf,0.013,1021.4
guitar.m38.E4.f.Lig1819,guitar,guitars,5.5755196,2.6833036,0,f,0.0068,459.7
guitar.m207.E3.f.Lig1319,guitar,guitars,9.665358,2.4771457,4,f,0.1478,1608.5
guitar.m189.fff.Lig2098,guitar,guitars,10.867044,-8.596504,0,fff,0.0792,570.0
guitar.m153.B3.p.Lig1126,guitar,guitars,2.922951,4.6443977,13,p,0.0056,263.7
guitar.m221.fff.Keg1043,guitar,guitars,8.340846,-4.755811,7,fff,0.0183,332.8
guitar.m26.von the sound hole.f.Lig1865,guitar,guitars,6.262308,3.542593,2,f,0.0347,469.9
guitar.m207.E3.p.Lig1318,guitar,guitars,9.9327135,2.83612,4,p,0.1395,1646.6
guitar.m245.G3.ppp.Lig448,guitar,guitars,13.334022,12.801282,16,ppp,0.0073,348.8
guitar.m133.Ab3.ppp.Lig24,guitar,guitars,13.2651615,15.410538,3,ppp,0.0051,224.4
guitar.m128.F5.ppp.Lig180,guitar,guitars,11.072194,12.709574,6,ppp,0.0051,663.8
guitar.m205.C4.p.Lig1340,guitar,guitars,7.9060974,3.8603876,5,p,0.187,1212.5
guitar.m257.B3.p.Lig1232,guitar,guitars,3.177815,4.1948376,9,p,0.0056,278.2
guitar.m24.vat the 12th fret.p.Lig1874,guitar,guitars,4.104621,4.64931,1,p,0.0369,399.6
guitar.m58.G3.f.Lig1803,guitar,guitars,10.399978,2.0789487,0,f,0.0528,1837.1
guitar.m47.D3.mf.Lig1827,guitar,guitars,5.530727,-0.039021436,0,mf,0.0086,350.0
guitar.m244.Eb4.ppp.Lig484,guitar,guitars,12.937343,14.321526,12,ppp,0.0051,367.7
guitar.m9.vfast.Lig1285,guitar,guitars,12.598664,4.248379,0,---,0.0638,1834.5
guitar.m18.ppp.Lig1015,guitar,guitars,11.580124,10.717479,0,ppp,0.0797,848.4
guitar.m109.B3.p4.p.Lig746,guitar,guitars,3.038187,4.523556,1,p,0.0159,278.3
guitar.m133.D3.ppp.Lig16,guitar,guitars,13.690237,12.503863,9,ppp,0.0068,332.1
guitar.m256.Eb4.f.Lig1245,guitar,guitars,6.0581546,3.3847857,9,f,0.0015,329.6
guitar.m243.Ab5.fff.Lig531,guitar,guitars,11.581232,-6.6525636,3,fff,0.0108,1023.9
guitar.m247.Db4.ppp.Lig416,guitar,guitars,12.670253,14.085656,0,ppp,0.0029,407.3
guitar.m192.E4.fff.Lig2020,guitar,guitars,11.7452,-7.0846395,0,fff,0.1461,938.9
guitar.m131.D3.mp.Lig65,guitar,guitars,6.255606,-0.7240453,16,mp,0.0088,362.7
guitar.m285.p.Lig1368,guitar,guitars,3.017694,4.1524005,6,p,0.0056,252.0
guitar.m15.mf.Lig989,guitar,guitars,13.401763,1.9672219,0,mf,0.0305,2366.7
guitar.m85.fff.Lig1665,guitar,guitars,10.815335,-10.081279,0,fff,0.0393,406.0
guitar.m284.p.Lig1374,guitar,guitars,3.3625915,4.225676,12,p,0.0039,206.3
guitar.m248.Ab2.ppp.Lig372,guitar,guitars,15.148024,11.0254345,12,ppp,0.0098,318.0
guitar.m28.vat the 12th fret.f.Lig1851,guitar,guitars,6.075606,3.4055183,1,f,0.0132,368.8
guitar.m132.E3.mp.Lig45,guitar,guitars,6.036847,-0.3635375,12,mp,0.0022,300.9
guitar.m257.B3.f.Lig1233,guitar,guitars,5.39002,2.2420065,9,f,0.0095,303.4
guitar.m281.f.Lig1407,guitar,guitars,8.262456,1.7726014,9,f,0.0152,1081.7
guitar.m221.fff.Keg1049,guitar,guitars,8.304,-4.6840873,0,fff,0.0149,341.1
guitar.m248.Ab3.ppp.Lig388,guitar,guitars,13.0947485,15.3588705,0,ppp,0.0029,346.3
guitar.m24.vclose to the bridge.p.Lig1878,guitar,guitars,3.2690134,4.9061313,0,p,0.0357,331.5
guitar.m244.C4.f.Lig482,guitar,guitars,6.1793485,4.137671,15,f,0.0323,271.2
guitar.m206.F4.p.Lig1336,guitar,guitars,4.6143665,4.222451,1,p,0.1,864.1
guitar.m133.D3.f.Lig18,guitar,guitars,6.04225,-0.49834913,9,f,0.0098,363.4
guitar.m268.A4.fff.Lig954,guitar,guitars,11.131476,-9.08958,3,fff,0.023,464.8
guitar.m99.fff.Lig1707,guitar,guitars,9.1491995,-6.6641097,0,fff,0.0652,600.6
guitar.m268.C4.ppp.Lig943,guitar,guitars,13.561449,14.360429,12,ppp,0.0054,271.8
guitar.m206.Db5.f.Lig1339,guitar,guitars,6.5059967,2.3023891,0,f,0.013,681.3
guitar.m100.mf.Lig1676,guitar,guitars,6.519462,1.4658589,0,mf,0.0821,697.2
guitar.m267.D5.fff.Lig972,guitar,guitars,11.4971285,-7.681702,9,fff,0.0125,748.8
guitar.m132.G3.f.Lig50,guitar,guitars,5.717857,-0.27327794,9,f,0.009,315.2
guitar.m58.G3.p.Lig1802,guitar,guitars,7.928097,3.9182813,0,p,0.0093,1058.1
guitar.m157.B2.f.Lig1085,guitar,guitars,3.4992392,-0.69435406,6,f,0.0076,274.1
guitar.m208.Eb4.f.Lig1315,guitar,guitars,8.68751,2.883308,0,f,0.2048,1258.7
guitar.m110.G3.p2.fff.Lig732,guitar,guitars,10.922446,-9.00214,3,fff,0.0108,438.4
guitar.m259.G3.f.Lig1213,guitar,guitars,5.2950563,0.2602458,3,f,0.0066,278.5
guitar.m208.C3.f.Lig1309,guitar,guitars,9.315514,2.535066,3,f,0.1131,1503.0
guitar.m23.mf.Lig1001,guitar,guitars,10.913389,2.2697096,0,mf,0.1498,2278.6
guitar.m244.Gb4.mf.Lig489,guitar,guitars,4.349362,1.5388052,9,mf,0.013,485.3
guitar.m281.p.Lig1410,guitar,guitars,3.8959332,4.8292503,3,p,0.0059,669.2
guitar.m272.B2.mf.Lig878,guitar,guitars,4.9287815,0.5750309,6,mf,0.0105,316.4
guitar.m108.E4.p4.p.Lig756,guitar,guitars,3.304845,4.841232,1,p,0.033,411.3
guitar.m261.mf.Lig1759,guitar,guitars,9.777537,2.3468885,0,mf,0.2649,1607.0
guitar.m271.Bb2.mf.Lig890,guitar,guitars,3.9978735,0.27705717,12,mf,0.0093,275.2
guitar.m243.B4.mf.Lig517,guitar,guitars,6.263602,1.6074824,12,mf,0.0164,619.7
guitar.m109.B3.p2.fff.Lig742,guitar,guitars,11.4835005,-8.825352,3,fff,0.0039,531.1
guitar.m189.mf.Lig2097,guitar,guitars,4.564209,2.351141,0,mf,0.0314,477.7
guitar.m177.Ab4.p.Lig1983,guitar,guitars,3.4832227,4.926108,1,p,0.0181,416.3
guitar.m97.mf.Lig1703,guitar,guitars,7.843529,0.09670606,0,mf,0.1322,1090.9
guitar.m150.E3.Keg1163,guitar,guitars,5.3397384,14.659186,6,---,0.1012,532.1
guitar.m246.Eb4.mf.Lig441,guitar,guitars,4.0319567,1.1296538,3,mf,0.0044,342.2
guitar.m156.Db3.p.Lig1094,guitar,guitars,3.1302245,4.8296175,9,p,0.0088,284.4
guitar.m110.G3.p3.fff.Lig735,guitar,guitars,11.128606,-8.900133,2,fff,0.0066,503.6
guitar.m132.G3.fff.Lig51,guitar,guitars,9.599273,-7.586394,9,fff,0.0071,287.4
guitar.m222.mf.Lig1054,guitar,guitars,3.6771905,1.818474,0,mf,0.0259,333.0
guitar.m244.A4.ppp.Lig492,guitar,guitars,12.906402,13.694628,6,ppp,0.0061,424.9
guitar.m48.A2.fff.Lig1825,guitar,guitars,9.2664,-6.528973,0,fff,0.0215,449.5
guitar.m170.E2.fff.Lig2074,guitar,guitars,10.881985,-9.016837,0,fff,0.0142,473.2
guitar.m141.Gb4.fff.Lig2197,guitar,guitars,12.381837,-6.218058,1,fff,0.0105,1255.5
guitar.m154.Ab4.p.Lig1124,guitar,guitars,3.328713,4.889408,0,p,0.012,433.1
guitar.m263.ppp.Lig1761,guitar,guitars,10.0985985,10.628939,0,ppp,0.1188,1136.8
guitar.m37.vmedium.p.Lig1882,guitar,guitars,3.887147,4.2931695,1,p,0.0046,336.4
guitar.m268.Gb4.fff.Lig951,guitar,guitars,10.914841,-9.030718,6,fff,0.0511,432.7
guitar.m279.ppp.Lig1732,guitar,guitars,12.580903,12.412263,0,ppp,0.0704,450.5
guitar.m145.Ab2.ppp.Lig2120,guitar,guitars,13.428585,12.698325,2,ppp,0.0037,328.6
guitar.m140.Ab4.mf.Lig2211,guitar,guitars,7.4798374,2.6612413,2,mf,0.0354,988.0
guitar.m212.mf.Keg1056,guitar,guitars,3.2756093,1.598597,0,mf,0.0078,275.8
guitar.m133.B3.mp.Lig29,guitar,guitars,3.1614802,1.97581,0,mp,0.0032,279.6
guitar.m27.vat the 12th fret.p.Lig1856,guitar,guitars,4.690096,4.6448774,1,p,0.0252,473.2
guitar.m152.Ab5.p.Lig1150,guitar,guitars,3.8500726,4.864418,3,p,0.0562,638.1
guitar.m128.B5.ppp.Lig188,guitar,guitars,11.963155,13.629578,0,ppp,0.0281,476.8
guitar.m156.Bb2.f.Lig1093,guitar,guitars,3.5854604,-0.5267913,12,f,0.0132,264.3
guitar.m31.vhigh.p.Lig1920,guitar,guitars,3.6274838,4.395065,2,p,0.0181,431.2
guitar.m109.B3.p5.p.Lig748,guitar,guitars,3.1346095,4.6296926,0,p,0.0281,337.5
guitar.m88.ppp.Lig1699,guitar,guitars,13.320386,12.782016,0,ppp,0.012,353.0
guitar.m278.fff.Lig1731,guitar,guitars,8.926973,-6.2097898,0,fff,0.0208,349.0
guitar.m5.vslow.Lig1268,guitar,guitars,15.472162,10.577001,1,---,0.0112,279.8
guitar.m132.E4.f.Lig62,guitar,guitars,4.2377043,-0.70998,0,f,0.0005,347.2
guitar.m84.ppp.Lig1693,guitar,guitars,12.776268,12.892472,0,ppp,0.009,353.3
guitar.m171.ppp.Lig1952,guitar,guitars,13.3597975,16.442423,0,ppp,0.0191,321.3
guitar.m129.C4.fff.Lig135,guitar,guitars,9.984807,-8.619836,18,fff,0.0127,372.4
guitar.m33.vmedium.p.Lig1906,guitar,guitars,7.8775635,4.0758824,1,p,0.011,937.9
guitar.m113.E2.p3.fff.Lig685,guitar,guitars,8.985951,-6.2408676,5,fff,0.002,281.1
guitar.m248.Ab2.fff.Lig375,guitar,guitars,9.371343,-6.954696,12,fff,0.0073,424.4
guitar.m245.D4.fff.Lig463,guitar,guitars,10.234304,-8.957204,9,fff,0.0181,497.7
guitar.m267.F5.fff.Lig975,guitar,guitars,11.623211,-7.8915462,6,fff,0.0225,711.0
guitar.m130.F4.fff.Lig115,guitar,guitars,9.859753,-7.8913207,6,fff,0.0046,457.2
guitar.m150.Bb3.Keg1165,guitar,guitars,5.2637067,14.719882,0,---,0.0349,370.8
guitar.m271.E3.ppp.Lig895,guitar,guitars,13.839415,13.476588,6,ppp,0.0213,290.7
guitar.m60.A2.p.Lig1798,guitar,guitars,4.751916,4.1004434,0,p,0.033,844.9
guitar.m155.Gb3.p.Lig1106,guitar,guitars,2.9812903,2.3956158,9,p,0.0054,301.0
guitar.m278.mf.Lig1730,guitar,guitars,5.5978208,-0.4842313,0,mf,0.0213,430.8
guitar.m30.vclose to the bridge.p.Lig1842,guitar,guitars,3.2545934,4.88802,0,p,0.012,281.9
guitar.m34.vhigh.p.Lig1902,guitar,guitars,4.6024556,4.632509,2,p,0.0083,564.5
guitar.m130.Ab3.mp.Lig101,guitar,guitars,2.4485536,2.4143963,15,mp,0.009,323.8
guitar.m226.mf.Keg1024,guitar,guitars,5.892742,-1.2887182,3,mf,0.0086,324.7
guitar.m153.Eb4.f.Lig1131,guitar,guitars,4.1166196,2.0417156,9,f,0.0156,317.7
guitar.m32.vlow.p.Lig1910,guitar,guitars,4.571898,4.6281,0,p,0.0213,395.6
guitar.m176.G3.mf.Lig1944,guitar,guitars,4.118613,1.3725345,0,mf,0.0071,331.4
guitar.m221.fff.Keg1047,guitar,guitars,8.355603,-4.803593,3,fff,0.023,357.7
guitar.m270.Eb3.ppp.Lig907,guitar,guitars,13.459571,13.525915,12,ppp,0.0103,311.1
guitar.m260.B2.p.Lig1198,guitar,guitars,3.5383928,4.25137,6,p,0.0115,305.2
guitar.m244.C4.mf.Lig481,guitar,guitars,4.0028324,0.9473939,15,mf,0.013,336.8
guitar.m246.A3.ppp.Lig432,guitar,guitars,13.441234,15.391366,9,ppp,0.0068,269.4
guitar.m133.B3.fff.Lig31,guitar,guitars,8.883457,-9.422171,0,fff,0.009,288.5
guitar.m65.D3.f.Lig1927,guitar,guitars,6.8367124,3.8866415,0,f,0.0538,849.2
guitar.m247.E3.mf.Lig405,guitar,guitars,6.7101603,-1.4240402,9,mf,0.0054,356.1
guitar.m263.mf.Lig1762,guitar,guitars,8.258626,2.0554814,0,mf,0.1195,1124.4
guitar.m109.B3.p3.mf.Lig744,guitar,guitars,5.819814,2.4319217,2,mf,0.011,548.3
guitar.m204.Gb4.f.Lig1355,guitar,guitars,7.1874332,2.53263,4,f,0.2268,838.2
guitar.m129.Gb4.ppp.Lig140,guitar,guitars,13.066256,13.945854,12,ppp,0.0086,378.0
guitar.m108.E4.p3.fff.Lig755,guitar,guitars,11.982423,-7.452307,2,fff,0.0117,881.8
guitar.m131.D3.ppp.Lig64,guitar,guitars,15.218463,10.781448,16,ppp,0.0088,359.6
guitar.m245.B4.ppp.Lig472,guitar,guitars,11.359672,13.429948,0,ppp,0.0064,532.4
guitar.m181.F3.f.Lig1964,guitar,guitars,6.7128997,2.4521143,3,f,0.143,771.9
guitar.m12.ppp.Lig997,guitar,guitars,11.606473,10.730305,0,ppp,0.1229,751.9
guitar.m101.mf.Lig1709,guitar,guitars,8.469657,1.8974296,0,mf,0.1449,1188.9
guitar.m46.G3.ppp.Lig1829,guitar,guitars,13.53979,13.962496,0,ppp,0.0068,228.8
guitar.m28.vat the 12th fret.p.Lig1850,guitar,guitars,4.450367,4.619737,1,p,0.0205,389.4
guitar.m207.F3.p.Lig1320,guitar,guitars,9.977667,2.8383107,3,p,0.0261,1760.5
guitar.m284.f.Lig1383,guitar,guitars,4.054385,-0.80498284,0,f,0.0108,358.0
guitar.m108.E4.p5.p.Lig758,guitar,guitars,3.6758866,4.882516,0,p,0.044,535.6
guitar.m157.Ab2.f.Lig1083,guitar,guitars,3.5874856,-0.53700334,9,f,0.0064,242.0
guitar.m283.f.Lig1393,guitar,guitars,4.2229643,-0.7600219,0,f,0.0083,574.1
guitar.m35.vmedium.f.Lig1895,guitar,guitars,6.0024233,3.2223716,1,f,0.0479,427.3
guitar.m152.Ab4.p.Lig1142,guitar,guitars,3.3106544,4.9132,15,p,0.0225,369.5
guitar.m246.C4.ppp.Lig436,guitar,guitars,13.386653,15.297648,6,ppp,0.0064,292.2
guitar.m111.D3.p7.f.Lig729,guitar,guitars,8.488787,2.0830848,0,f,0.0528,1188.5
guitar.m157.E2.p.Lig1078,guitar,guitars,3.1184244,4.812558,13,p,0.0059,264.6
guitar.m208.G3.p.Lig1312,guitar,guitars,3.708252,4.5383077,1,p,0.0125,481.6
guitar.m54.A2.mf.Lig1782,guitar,guitars,4.0357466,0.14542508,0,mf,0.0064,285.0
guitar.m174.B3.fff.Lig1948,guitar,guitars,10.627748,-9.427792,0,fff,0.0056,352.3
guitar.m156.G3.f.Lig1099,guitar,guitars,3.5946462,-0.50868964,3,f,0.0093,265.7
guitar.m183.D3.f.Lig1958,guitar,guitars,9.092065,2.6420412,2,f,0.2466,1328.4
guitar.m154.F4.p.Lig1122,guitar,guitars,3.253699,4.9250927,3,p,0.0125,348.3
guitar.m145.F2.fff.Lig2119,guitar,guitars,11.242455,-8.887151,3,fff,0.0235,525.7
guitar.m270.Eb3.fff.Lig909,guitar,guitars,11.469005,-9.270379,12,fff,0.0181,332.8
guitar.m147.Eb4.Keg1180,guitar,guitars,7.477277,11.722617,9,---,0.2996,938.1
guitar.m209.G2.p.Lig1296,guitar,guitars,4.624364,4.1948957,3,p,0.0152,834.4
guitar.m179.Bb3.p.Lig1971,guitar,guitars,4.1787467,4.5879817,3,p,0.1481,641.8
guitar.m271.Bb3.mf.Lig902,guitar,guitars,3.8843033,0.24409232,0,mf,0.0046,266.4
guitar.m282.f.Lig1399,guitar,guitars,4.0748663,-0.8906136,3,f,0.0071,488.4
guitar.m272.D3.ppp.Lig880,guitar,guitars,13.735138,13.831305,3,ppp,0.0156,324.4
guitar.m96.ppp.Lig1669,guitar,guitars,10.76907,12.1034975,0,ppp,0.1637,925.5
guitar.m30.vat the 12th fret.p.Lig1838,guitar,guitars,4.2390475,4.6164975,1,p,0.0286,435.3
guitar.m200.A2.mf.Lig2007,guitar,guitars,4.0387254,0.98839444,0,mf,0.0071,266.7
guitar.m132.Bb2.ppp.Lig36,guitar,guitars,15.172538,11.029174,18,ppp,0.0046,264.1
guitar.m204.A4.p.Lig1358,guitar,guitars,9.882354,2.8128529,2,p,0.0159,1536.4
guitar.m268.C5.ppp.Lig955,guitar,guitars,12.224292,13.406653,0,ppp,0.0105,493.9
guitar.m155.C4.f.Lig1111,guitar,guitars,3.5896554,-0.51273185,3,f,0.0051,276.3
guitar.m131.Eb3.fff.Lig71,guitar,guitars,9.250528,-6.5945816,15,fff,0.0132,344.2
guitar.m140.E4.mf.Lig2205,guitar,guitars,7.777242,2.394518,4,mf,0.0154,972.9
guitar.m143.Eb3.fff.Lig2155,guitar,guitars,13.299734,-6.9849014,3,fff,0.0046,1072.2
guitar.m257.D4.p.Lig1234,guitar,guitars,4.258647,4.5817347,6,p,0.0183,471.1
guitar.m147.C5.Keg1183,guitar,guitars,8.282428,10.067446,0,---,0.293,1242.0
guitar.m34.vhigh.f.Lig1903,guitar,guitars,6.2728457,3.5381234,2,f,0.0098,508.5
guitar.m113.E2.p4.f.Lig687,guitar,guitars,6.625443,-1.6378385,4,f,0.0171,289.0
guitar.m245.Ab3.mf.Lig453,guitar,guitars,3.88197,1.230394,15,mf,0.0125,370.0
guitar.m53.D3.mf.Lig1785,guitar,guitars,5.67934,0.009868069,0,mf,0.0078,331.2
guitar.m269.Ab4.fff.Lig939,guitar,guitars,10.309724,-8.554096,0,fff,0.0095,452.6
guitar.m39.B3.p.Lig1816,guitar,guitars,3.6447926,4.2925053,0,p,0.0108,298.1
guitar.m152.Ab4.f.Lig1143,guitar,guitars,4.2655354,2.098932,15,f,0.022,456.3
guitar.m258.Eb3.p.Lig1218,guitar,guitars,3.8253288,4.3008556,12,p,0.0061,306.9
guitar.m182.E2.ppp.Lig1934,guitar,guitars,12.92804,13.870338,0,ppp,0.0134,293.4
guitar.m157.B2.p.Lig1084,guitar,guitars,2.8906264,4.621613,6,p,0.0073,272.9
guitar.m108.E4.p2.mf.Lig751,guitar,guitars,5.9955955,2.1773338,3,mf,0.0071,588.2
guitar.m181.Bb3.p.Lig1967,guitar,guitars,3.0667524,4.4835186,1,p,0.0042,285.3
guitar.m130.Ab3.fff.Lig103,guitar,guitars,9.744906,-7.9912853,15,fff,0.0046,355.6
guitar.m152.E4.f.Lig1139,guitar,guitars,4.2208524,2.119549,19,f,0.0247,342.1
guitar.m128.B4.fff.Lig175,guitar,guitars,11.485697,-7.7036533,12,fff,0.0142,734.7
guitar.m32.vmedium.p.Lig1912,guitar,guitars,8.013177,3.9722111,1,p,0.0479,1287.3
guitar.m133.B2.mp.Lig13,guitar,guitars,6.12393,-0.82503575,12,mp,0.0076,275.8
guitar.m145.E2.fff.Lig2116,guitar,guitars,11.53319,-9.153849,4,fff,0.0239,428.3
guitar.m110.G3.p5.f.Lig739,guitar,guitars,4.680865,1.5867676,0,f,0.0169,305.6
guitar.m40.G3.p.Lig1814,guitar,guitars,3.2465136,4.252281,0,p,0.0061,293.0
guitar.m258.Eb4.f.Lig1227,guitar,guitars,4.6983523,1.5736022,0,f,0.0059,345.5
guitar.m272.F3.ppp.Lig883,guitar,guitars,13.391962,16.245329,0,ppp,0.009,272.2
guitar.m140.D5.fff.Lig2218,guitar,guitars,14.946632,-1.2540176,0,fff,0.096,2980.4
guitar.m169.A2.mf.Lig2076,guitar,guitars,3.9685893,0.9122049,0,mf,0.0088,291.7
guitar.m25.vclose to the bridge.f.Lig1873,guitar,guitars,4.245693,2.0586116,0,f,0.0095,265.1
guitar.m181.Bb3.f.Lig1968,guitar,guitars,4.679914,1.7860254,1,f,0.0064,324.2
guitar.m33.vlow.p.Lig1904,guitar,guitars,4.701606,4.641364,0,p,0.0134,599.6
guitar.m244.B3.ppp.Lig476,guitar,guitars,13.058375,13.756217,16,ppp,0.0064,286.3
guitar.m282.p.Lig1400,guitar,guitars,5.0206976,3.83966,0,p,0.011,718.4
guitar.m18.fff.Lig1017,guitar,guitars,13.617552,-5.3636074,0,fff,0.1957,1480.7
guitar.m243.B5.fff.Lig535,guitar,guitars,13.516206,-4.7523923,0,fff,0.0567,1724.2
guitar.m129.B3.ppp.Lig128,guitar,guitars,12.146027,11.171321,19,ppp,0.0105,637.7
guitar.m260.D3.f.Lig1201,guitar,guitars,6.0452685,-0.5245859,3,f,0.0178,358.3
guitar.m221.mf.Keg1044,guitar,guitars,6.4504576,-1.7509681,6,mf,0.0159,305.4
guitar.m157.Ab2.p.Lig1082,guitar,guitars,2.9319723,4.655319,9,p,0.0083,218.5
guitar.m222.fff.Lig1055,guitar,guitars,8.879405,-9.448192,0,fff,0.0205,322.7
guitar.m144.E3.fff.Lig2143,guitar,guitars,11.442147,-8.973244,1,fff,0.0024,485.9
